PropertyID,PropType,taxkey,Address,District,nbhd,Style,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price,Location,latitude,longitude
859274.0,Residential,3200912000.0,1130-1132 E WALWORTH ST,3.0,3330.0,Duplex O/S,2.0,1914.0,11.0,,2.0,5.0,2.0,0.0,3654.0,10/23/2020,215000.0,"1130-1132 E WALWORTH ST,Milwaukee,wisconsin",43.06110013137059,-87.89704506737715
850916.0,Residential,3201110000.0,2477 N OAKLAND AV,3.0,3190.0,Duplex O/S,2.0,1900.0,10.0,,2.0,4.0,2.0,0.0,3600.0,4/7/2020,245000.0,"2477 N OAKLAND AV,Milwaukee,wisconsin",43.06317235,-87.88833263203125
853339.0,Residential,3201117000.0,2465-2467 N OAKLAND AV,3.0,3190.0,Duplex O/S,2.0,1891.0,14.0,,2.0,7.0,3.0,0.0,3840.0,6/18/2020,283800.0,"2465-2467 N OAKLAND AV,Milwaukee,wisconsin",43.06533500877641,-87.8880052925183
848258.0,Residential,3201250000.0,2436 N DOUSMAN ST,3.0,3330.0,Multiple Residential Bldgs,1.5,1912.0,11.0,,4.0,5.0,4.0,0.0,6000.0,2/3/2020,250000.0,"2436 N DOUSMAN ST,Milwaukee,wisconsin",43.06288475,-87.89642874115259
854630.0,Residential,3201505000.0,2411 N OAKLAND AV,3.0,3190.0,Residence O/S 2sty+,2.0,1888.0,7.0,,1.0,3.0,1.0,1.0,3600.0,7/9/2020,232000.0,"2411 N OAKLAND AV,Milwaukee,wisconsin",43.06167415,-87.88833444638072
853223.0,Condominium,3201632000.0,1607 E PARK PL,3.0,5782.0,Condo Townhouse,3.0,2001.0,6.0,,1.0,3.0,2.0,1.0,1.0,6/8/2020,389000.0,"1607 E PARK PL,Milwaukee,wisconsin",43.0672211,-87.89007655
856634.0,Residential,3209967000.0,2461 N DOUSMAN ST,3.0,3330.0,Res O/S A & 1/2,1.0,1900.0,7.0,,1.0,3.0,1.0,0.0,3000.0,8/21/2020,199000.0,"2461 N DOUSMAN ST,Milwaukee,wisconsin",43.0633313,-87.8968804
860489.0,Residential,3210002000.0,820 E WRIGHT ST,3.0,2890.0,Res O/S A & 1/2,1.0,1895.0,6.0,,1.0,2.0,2.0,0.0,2775.0,10/28/2020,161000.0,"820 E WRIGHT ST,Milwaukee,wisconsin",43.06400995,-87.90089070018286
854636.0,Residential,3210209000.0,2538 N BREMEN ST,3.0,2890.0,Duplex O/S,2.0,1900.0,11.0,,2.0,5.0,2.0,0.0,2160.0,7/10/2020,178000.0,"2538 N BREMEN ST,Milwaukee,wisconsin",43.06471145,-87.90015400099657
860240.0,Residential,3210528000.0,2545--A N WEIL ST,3.0,2890.0,Duplex O/S,1.5,1896.0,11.0,,2.0,4.0,2.0,0.0,2250.0,10/16/2020,145000.0,"2545--A N WEIL ST,Milwaukee,wisconsin",43.06487405,-87.8994563277966
855838.0,Residential,3210603000.0,2427-2429 N FRATNEY ST,3.0,2890.0,Duplex O/S,2.0,1920.0,12.0,,2.0,5.0,2.0,0.0,3600.0,7/31/2020,205000.0,"2427-2429 N FRATNEY ST,Milwaukee,wisconsin",43.05712940593258,-87.9012135412178
857938.0,Residential,3210614000.0,710 E MEINECKE AV,3.0,2890.0,Duplex O/S,1.5,1895.0,11.0,,2.0,5.0,2.0,0.0,3600.0,9/24/2020,167000.0,"710 E MEINECKE AV,Milwaukee,wisconsin",43.06221865,-87.902470075
858193.0,Residential,3210615000.0,706 E MEINECKE AV,3.0,2890.0,Duplex O/S,1.5,1900.0,11.0,,2.0,5.0,2.0,0.0,3600.0,1/31/2020,159000.0,"706 E MEINECKE AV,Milwaukee,wisconsin",43.0622988,-87.9025672
855954.0,Residential,3210647000.0,910 E MEINECKE AV,3.0,2890.0,Cottage,1.5,1893.0,8.0,,1.0,4.0,1.0,0.0,3600.0,8/6/2020,154000.0,"910 E MEINECKE AV,Milwaukee,wisconsin",43.0623558,-87.90002538336891
859142.0,Residential,3210711000.0,2652 N WEIL ST,3.0,2890.0,Milwaukee Bungalow,1.5,1895.0,6.0,,1.0,3.0,1.0,0.0,3600.0,10/19/2020,190000.0,"2652 N WEIL ST,Milwaukee,wisconsin",43.0668012,-87.89893157579439
854304.0,Commercial,3210715000.0,931-933 E CENTER ST,3.0,6260.0,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",2.0,1885.0,0.0,,3.0,1.0,0.0,0.0,3600.0,7/21/2020,225000.0,"931-933 E CENTER ST,Milwaukee,wisconsin",43.06749952199049,-87.9044298497808
854304.0,Commercial,3210715000.0,931-933 E CENTER ST,3.0,6260.0,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",2.0,1885.0,0.0,,3.0,3.0,0.0,0.0,3600.0,7/21/2020,225000.0,"931-933 E CENTER ST,Milwaukee,wisconsin",43.06749952199049,-87.9044298497808
867233.0,Residential,3210717000.0,925 E CENTER ST,3.0,2890.0,Res O/S A & 1/2,1.0,1895.0,6.0,,1.0,3.0,1.0,0.0,3600.0,10/15/2020,199000.0,"925 E CENTER ST,Milwaukee,wisconsin",43.06730095,-87.8995948174859
858792.0,Residential,3210808000.0,2549 N BREMEN ST,3.0,2890.0,Res O/S A & 1/2,1.0,1880.0,6.0,,1.0,3.0,1.0,0.0,3120.0,10/21/2020,127000.0,"2549 N BREMEN ST,Milwaukee,wisconsin",43.0649257,-87.9006668
859913.0,Residential,3210826000.0,2545 N FRATNEY ST,3.0,2890.0,Duplex O/S,2.0,1910.0,8.0,,2.0,4.0,3.0,0.0,3600.0,9/30/2020,219000.0,"2545 N FRATNEY ST,Milwaukee,wisconsin",43.06483235,-87.90186781797364
861216.0,Residential,3210828000.0,2540 N PIERCE ST,3.0,2890.0,Res O/S A & 1/2,1.0,1889.0,7.0,,1.0,4.0,1.0,0.0,3172.0,11/23/2020,190000.0,"2540 N PIERCE ST,Milwaukee,wisconsin",43.06478715,-87.90260311559584
861077.0,Residential,3210832000.0,2556-2558 N PIERCE ST,3.0,2890.0,Dplx Bungalow,2.0,1925.0,10.0,,2.0,4.0,2.0,0.0,4598.0,11/5/2020,217900.0,"2556-2558 N PIERCE ST,Milwaukee,wisconsin",43.0783761074644,-87.90263206749414
854755.0,Residential,3211009000.0,2620 N FRATNEY ST,3.0,2890.0,Cottage,1.0,1900.0,8.0,,1.0,3.0,2.0,0.0,3600.0,7/6/2020,207000.0,"2620 N FRATNEY ST,Milwaukee,wisconsin",43.0661742,-87.9013640812872
858926.0,Residential,3211021000.0,2628 N PIERCE ST,3.0,2890.0,Res O/S A & 1/2,1.0,1903.0,6.0,,1.0,3.0,1.0,0.0,3600.0,10/6/2020,215000.0,"2628 N PIERCE ST,Milwaukee,wisconsin",43.066324249999994,-87.90255643592376
862097.0,Residential,3211150000.0,2310-2312 N BREMEN ST,3.0,2890.0,Duplex O/S,2.0,1906.0,10.0,,2.0,4.0,2.0,0.0,2790.0,12/28/2020,210000.0,"2310-2312 N BREMEN ST,Milwaukee,wisconsin",43.0647556178309,-87.90039865158342
861202.0,Residential,3211165000.0,915 E MEINECKE AV,3.0,2890.0,Duplex-Cottage,2.0,1901.0,6.0,,2.0,2.0,2.0,0.0,1600.0,10/23/2020,130000.0,"915 E MEINECKE AV,Milwaukee,wisconsin",43.06188925,-87.89988327502729
856855.0,Residential,3212104000.0,1012-1014 E CLARKE ST,3.0,2890.0,Duplex O/S,2.0,1901.0,10.0,,2.0,6.0,2.0,0.0,3600.0,8/18/2020,283000.0,"1012-1014 E CLARKE ST,Milwaukee,wisconsin",43.065661769842414,-87.90162899534467
851187.0,Residential,3212126000.0,2604 N PIERCE ST,3.0,2890.0,Duplex O/S,1.5,1890.0,9.0,,2.0,4.0,2.0,0.0,3920.0,3/20/2020,138000.0,"2604 N PIERCE ST,Milwaukee,wisconsin",43.0658808,-87.90261267552299
856847.0,Residential,3212215000.0,2448-2450 N FRATNEY ST,3.0,2890.0,Multiple Residential Bldgs,2.0,1894.0,10.0,,4.0,4.0,4.0,0.0,3600.0,8/21/2020,275000.0,"2448-2450 N FRATNEY ST,Milwaukee,wisconsin",43.05712940593258,-87.9012135412178
857027.0,Residential,3212222000.0,2478 N FRATNEY ST,3.0,2890.0,Duplex O/S,2.0,1895.0,7.0,,2.0,4.0,2.0,0.0,2480.0,9/3/2020,177000.0,"2478 N FRATNEY ST,Milwaukee,wisconsin",43.063727549999996,-87.90140265
855547.0,Residential,3212255000.0,1005-1007 E WRIGHT ST,3.0,2890.0,Duplex O/S,2.0,1889.0,12.0,,2.0,5.0,2.0,0.0,3600.0,7/30/2020,200000.0,"1005-1007 E WRIGHT ST,Milwaukee,wisconsin",43.06388732980487,-87.90745670819159
851258.0,Residential,3540677000.0,1017-1019 E LAND PL,3.0,3240.0,Duplex O/S,2.0,1900.0,11.0,,2.0,5.0,2.0,1.0,2500.0,4/13/2020,267000.0,"1017-1019 E LAND PL,Milwaukee,wisconsin",43.05516811375172,-87.89944338382182
862385.0,Residential,3540685000.0,1804 N ASTOR ST,3.0,3240.0,Duplex O/S,1.5,1905.0,10.0,,2.0,6.0,2.0,0.0,2500.0,7/8/2020,237500.0,"1804 N ASTOR ST,Milwaukee,wisconsin",43.054649100000006,-87.89920803629443
847849.0,Residential,3540699000.0,1015 E HAMILTON ST,3.0,3240.0,Cottage,1.5,1885.0,7.0,,1.0,3.0,1.0,0.0,2500.0,1/9/2020,179800.0,"1015 E HAMILTON ST,Milwaukee,wisconsin",43.05425715,-87.89892994986243
853655.0,Residential,3540724000.0,1769 N MARSHALL ST,3.0,3240.0,Residence O/S 2sty+,2.0,1885.0,0.0,,1.0,2.0,2.0,0.0,2600.0,6/29/2020,425000.0,"1769 N MARSHALL ST,Milwaukee,wisconsin",43.05418385,-87.9011177291755
862592.0,Residential,3550062000.0,1858 N CAMBRIDGE AV,3.0,3190.0,Residence O/S 2sty+,2.0,1900.0,8.0,,1.0,4.0,1.0,1.0,2970.0,11/24/2020,229000.0,"1858 N CAMBRIDGE AV,Milwaukee,wisconsin",43.05570935,-87.8921960727387
858122.0,Residential,3550119000.0,2028-2030 N CAMBRIDGE AV,3.0,3190.0,Duplex O/S,2.0,1870.0,15.0,,2.0,7.0,3.0,1.0,6000.0,10/23/2020,406550.0,"2028-2030 N CAMBRIDGE AV,Milwaukee,wisconsin",43.0612227,-87.89169835
851627.0,Residential,3550123000.0,1516-1518 E IRVING PL,3.0,3190.0,Duplex O/S,2.0,1900.0,10.0,,2.0,3.0,2.0,0.0,2720.0,4/20/2020,307500.0,"1516-1518 E IRVING PL,Milwaukee,wisconsin",43.056632712216526,-87.8900717689535
862939.0,Residential,3550131000.0,2002 N CAMBRIDGE AV,3.0,3190.0,Res O/S A & 1/2,1.0,1890.0,6.0,,1.0,2.0,2.0,0.0,2670.0,12/22/2020,240500.0,"2002 N CAMBRIDGE AV,Milwaukee,wisconsin",43.05721705,-87.89213573920732
858428.0,Residential,3550205000.0,1537 E NORTH AV,3.0,3190.0,Cottage,1.0,1900.0,7.0,,1.0,3.0,1.0,1.0,2750.0,10/14/2020,136000.0,"1537 E NORTH AV,Milwaukee,wisconsin",43.059912049999994,-87.89079877491531
852395.0,Residential,3550230200.0,1607 E LAFAYETTE PL,3.0,3190.0,Residence O/S 2sty+,2.0,1897.0,9.0,,1.0,3.0,2.0,0.0,1800.0,5/13/2020,260000.0,"1607 E LAFAYETTE PL,Milwaukee,wisconsin",43.057642799999996,-87.89057025325567
849082.0,Residential,3550240000.0,1964 N OAKLAND AV,3.0,3190.0,Residence O/S 2sty+,2.0,1892.0,9.0,,1.0,4.0,2.0,1.0,3144.0,2/11/2020,323000.0,"1964 N OAKLAND AV,Milwaukee,wisconsin",43.056957749999995,-87.88980020918802
849516.0,Residential,3550266000.0,1913 N OAKLAND AV,3.0,3190.0,Residence O/S 2sty+,2.0,1891.0,10.0,,1.0,4.0,2.0,1.0,3600.0,3/17/2020,434500.0,"1913 N OAKLAND AV,Milwaukee,wisconsin",43.0561714,-87.89112910825665
854407.0,Residential,3550282000.0,1541 E IRVING PL,3.0,3190.0,Residence O/S 2sty+,2.0,1894.0,7.0,,1.0,3.0,1.0,1.0,2400.0,7/2/2020,210000.0,"1541 E IRVING PL,Milwaukee,wisconsin",43.05693785,-87.89111757794373
852028.0,Residential,3550435000.0,2203 N BARTLETT AV,3.0,3190.0,Milwaukee Bungalow,1.0,1926.0,6.0,,1.0,4.0,3.0,0.0,4674.0,5/4/2020,290000.0,"2203 N BARTLETT AV,Milwaukee,wisconsin",43.05944545,-87.88962700599043
851614.0,Residential,3550436000.0,2127 N BARTLETT AV,3.0,3190.0,Residence O/S 2sty+,2.0,1917.0,6.0,,1.0,3.0,1.0,1.0,3774.0,4/20/2020,210000.0,"2127 N BARTLETT AV,Milwaukee,wisconsin",43.05930345,-87.88963202600125
858396.0,Residential,3550458000.0,1985 N BARTLETT AV,3.0,3190.0,Residence O/S 2sty+,2.0,1906.0,8.0,,1.0,4.0,2.0,1.0,2307.0,9/30/2020,380000.0,"1985 N BARTLETT AV,Milwaukee,wisconsin",43.0579521,-87.89088772536127
857752.0,Residential,3550640000.0,1724 N WARREN AV,3.0,3240.0,Res O/S A & 1/2,1.0,1900.0,7.0,,1.0,3.0,1.0,0.0,5080.0,10/2/2020,260000.0,"1724 N WARREN AV,Milwaukee,wisconsin",43.0535353,-87.89349980053112
861149.0,Residential,3550658000.0,1842 N WARREN AV,3.0,3240.0,Duplex-Cottage,1.0,1890.0,7.0,,2.0,2.0,2.0,0.0,2540.0,11/13/2020,175000.0,"1842 N WARREN AV,Milwaukee,wisconsin",43.05537545,-87.89350019969689
859222.0,Residential,3550659000.0,1846 N WARREN AV,3.0,3240.0,Multiple Residential Bldgs,1.0,1900.0,6.0,,2.0,2.0,2.0,0.0,3810.0,10/9/2020,209000.0,"1846 N WARREN AV,Milwaukee,wisconsin",43.055427800000004,-87.89347629972718
861121.0,Residential,3550685000.0,1827-A N WARREN AV,3.0,3240.0,Multiple Residential Bldgs,2.0,1887.0,10.0,,3.0,4.0,2.0,0.0,2565.0,5/8/2020,277500.0,"1827-A N WARREN AV,Milwaukee,wisconsin",43.05506615,-87.8941411960993
852621.0,Residential,3550706100.0,1850 N ARLINGTON PL,3.0,3240.0,Res O/S A & 1/2,1.0,1888.0,5.0,,1.0,3.0,3.0,0.0,4655.0,5/22/2020,345000.0,"1850 N ARLINGTON PL,Milwaukee,wisconsin",43.05552295,-87.89469429831334
849872.0,Residential,3550734100.0,1722-1724 N PULASKI ST,3.0,3240.0,Duplex-Cottage,2.0,1906.0,8.0,,2.0,5.0,2.0,0.0,2645.0,3/6/2020,225000.0,"1722-1724 N PULASKI ST,Milwaukee,wisconsin",43.05381594108074,-87.8954443138413
856044.0,Residential,3550741000.0,1742-1744 N PULASKI ST,3.0,3240.0,Duplex O/S,2.0,1913.0,10.0,,2.0,6.0,2.0,0.0,3960.0,7/20/2020,280000.0,"1742-1744 N PULASKI ST,Milwaukee,wisconsin",43.05381594108074,-87.8954443138413
859522.0,Residential,3550745000.0,1800-1802 N PULASKI ST,3.0,3240.0,Cottage,2.0,1900.0,8.0,,1.0,4.0,1.0,1.0,5200.0,10/22/2020,190000.0,"1800-1802 N PULASKI ST,Milwaukee,wisconsin",43.05381594108074,-87.8954443138413
859106.0,Residential,3550757000.0,1207 E KANE PL,3.0,3240.0,Multiple Residential Bldgs,2.0,1900.0,9.0,,3.0,3.0,3.0,0.0,2525.0,10/14/2020,206000.0,"1207 E KANE PL,Milwaukee,wisconsin",43.05592495,-87.8960726
848921.0,Residential,3550802000.0,1857 N PULASKI ST,3.0,3240.0,Multiple Residential Bldgs,2.0,1880.0,16.0,,4.0,7.0,4.0,0.0,4320.0,1/31/2020,435000.0,"1857 N PULASKI ST,Milwaukee,wisconsin",43.05557125,-87.89727759423214
851634.0,Residential,3551236000.0,1970 N FARWELL AV,3.0,3190.0,Residence O/S 2sty+,2.0,1898.0,8.0,,1.0,3.0,2.0,0.0,4290.0,4/27/2020,186000.0,"1970 N FARWELL AV,Milwaukee,wisconsin",43.0564932,-87.88865585221245
856121.0,Condominium,3551733000.0,2106 N COMMERCE ST,3.0,5924.0,Condo Duplex,3.0,2005.0,5.0,,1.0,2.0,2.0,1.0,0.0,8/19/2020,298000.0,"2106 N COMMERCE ST,Milwaukee,wisconsin",43.0580632,-87.8977664
852864.0,Residential,3560201000.0,2237 N LAKE DR,3.0,3060.0,Colonial,2.0,1916.0,11.0,,1.0,5.0,3.0,1.0,5500.0,6/1/2020,562500.0,"2237 N LAKE DR,Milwaukee,wisconsin",43.0587421,-87.88209030129818
861273.0,Residential,3560608000.0,2022 E KENILWORTH PL,3.0,3170.0,Res O/S A & 1/2,1.5,1905.0,5.0,,1.0,3.0,1.0,0.0,3150.0,11/27/2020,208000.0,"2022 E KENILWORTH PL,Milwaukee,wisconsin",43.0585503,-87.88431655180723
861724.0,Condominium,3561312000.0,2202 N TERRACE AV,3.0,5919.0,Condo Townhouse,2.0,1989.0,6.0,,1.0,3.0,2.0,1.0,1.0,12/15/2020,950000.0,"2202 N TERRACE AV,Milwaukee,wisconsin",43.0568618,-87.88121842632464
860649.0,Condominium,3561503000.0,2207 E IVANHOE PL,3.0,5900.0,Low Rise 1-3 Stories,2.5,2001.0,6.0,,1.0,2.0,2.0,1.0,1.0,11/24/2020,430000.0,"2207 E IVANHOE PL,Milwaukee,wisconsin",43.05860875,-87.88297580415755
863110.0,Condominium,3561504000.0,2211 E IVANHOE PL,3.0,5900.0,Low Rise 1-3 Stories,2.5,2001.0,6.0,,1.0,2.0,2.0,1.0,1.0,12/30/2020,410000.0,"2211 E IVANHOE PL,Milwaukee,wisconsin",43.05860875,-87.88297580415755
856675.0,Residential,3590148000.0,1618 N HUMBOLDT AV,3.0,3240.0,Milwaukee Bungalow,1.0,1922.0,7.0,,1.0,3.0,2.0,0.0,4080.0,3/18/2020,324900.0,"1618 N HUMBOLDT AV,Milwaukee,wisconsin",43.0510686,-87.89786536538199
863435.0,Residential,3590228000.0,1664 N WARREN AV,3.0,3240.0,Cottage,1.5,1870.0,7.0,,1.0,4.0,1.0,0.0,4050.0,12/7/2020,170000.0,"1664 N WARREN AV,Milwaukee,wisconsin",43.052537150000006,-87.89392110661136
857050.0,Commercial,3590265000.0,1503 N FARWELL AV,3.0,6262.0,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",3.0,1925.0,0.0,,10.0,1.0,0.0,0.0,5615.0,8/12/2020,950000.0,"1503 N FARWELL AV,Milwaukee,wisconsin",43.049960049999996,-87.89557604942257
847411.0,Residential,3590417100.0,1536 N FRANKLIN PL,3.0,3240.0,Triplex,2.0,1901.0,18.0,,3.0,8.0,3.0,0.0,3840.0,1/6/2020,408000.0,"1536 N FRANKLIN PL,Milwaukee,wisconsin",43.050494799999996,-87.89662500344753
856633.0,Residential,3590657000.0,1625 N WARREN AV,3.0,3240.0,Cottage,1.0,1893.0,5.0,,1.0,3.0,3.0,0.0,3090.0,7/31/2020,230000.0,"1625 N WARREN AV,Milwaukee,wisconsin",43.05204455,-87.89507051181157
863029.0,Residential,3590658000.0,1619-1621 N WARREN AV,3.0,3240.0,Duplex O/S,2.0,1898.0,8.0,,2.0,4.0,2.0,0.0,3600.0,4/1/2020,280000.0,"1619-1621 N WARREN AV,Milwaukee,wisconsin",43.05077484145819,-87.89598942183761
856689.0,Commercial,3591402110.0,1235-1237 E BRADY ST,3.0,6264.0,Residence With Commercial Usage,2.0,1893.0,0.0,,2.0,2.0,0.0,0.0,1992.0,7/10/2020,300000.0,"1235-1237 E BRADY ST,Milwaukee,wisconsin",43.052992,-87.90388254999999
858957.0,Residential,3600019000.0,1621 N VAN BUREN ST,3.0,3240.0,Res O/S A & 1/2,1.5,1900.0,6.0,,1.0,3.0,1.0,0.0,4800.0,10/16/2020,270000.0,"1621 N VAN BUREN ST,Milwaukee,wisconsin",43.051202399999994,-87.90372040357491
858243.0,Residential,3600024100.0,624 E PLEASANT ST,3.0,3240.0,Residence O/S 2sty+,2.0,1885.0,6.0,,1.0,3.0,1.0,0.0,4683.0,10/26/2020,268000.0,"624 E PLEASANT ST,Milwaukee,wisconsin",43.050742150000005,-87.90381164214602
851605.0,Residential,3600307000.0,1672 N CASS ST,3.0,3240.0,Res O/S A & 1/2,1.5,1895.0,7.0,,1.0,3.0,1.0,0.0,3600.0,4/30/2020,251000.0,"1672 N CASS ST,Milwaukee,wisconsin",43.0523808,-87.90185659658042
858894.0,Residential,3600315000.0,808 E KEWAUNEE ST,3.0,3240.0,Residence O/S 2sty+,2.0,1890.0,8.0,,1.0,3.0,2.0,0.0,2700.0,10/9/2020,270000.0,"808 E KEWAUNEE ST,Milwaukee,wisconsin",43.0519779,-87.90169899826535
850064.0,Residential,3600335000.0,1685 N CASS ST,3.0,3240.0,Residence O/S 2sty+,2.0,1880.0,10.0,,1.0,3.0,2.0,0.0,4200.0,3/12/2020,425000.0,"1685 N CASS ST,Milwaukee,wisconsin",43.0526217,-87.9024491694079
856126.0,Residential,3600403000.0,1027-1029 E KEWAUNEE ST,3.0,3240.0,Duplex O/S,2.0,1900.0,12.0,,2.0,5.0,2.0,0.0,3450.0,3/13/2020,243000.0,"1027-1029 E KEWAUNEE ST,Milwaukee,wisconsin",43.05175128786558,-87.89952721739101
856135.0,Residential,3600536000.0,1512-1514 N MARSHALL ST,3.0,3240.0,Duplex O/S,2.0,1890.0,11.0,,2.0,4.0,2.0,0.0,3840.0,7/24/2020,280000.0,"1512-1514 N MARSHALL ST,Milwaukee,wisconsin",43.041708096239134,-87.90057308333593
850242.0,Residential,3600541000.0,1534 N MARSHALL ST,3.0,3240.0,Duplex O/S,2.0,1886.0,12.0,,2.0,6.0,2.0,0.0,3840.0,3/27/2020,232500.0,"1534 N MARSHALL ST,Milwaukee,wisconsin",43.050163,-87.90060849824258
851581.0,Residential,3600674000.0,1529-1531 N CASS ST,3.0,3240.0,Duplex O/S,2.0,1893.0,14.0,,2.0,5.0,3.0,0.0,3840.0,4/23/2020,375000.0,"1529-1531 N CASS ST,Milwaukee,wisconsin",43.046942356332785,-87.90224082437038
856513.0,Condominium,3601272000.0,1682 N ASTOR ST,3.0,5955.0,Condo Duplex,2.0,1887.0,5.0,,1.0,2.0,2.0,0.0,1.0,8/27/2020,210000.0,"1682 N ASTOR ST,Milwaukee,wisconsin",43.0524985,-87.8993046
