PropertyID,PropType,District,nbhd,Style,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price,Location,latitude,longitude,City,State,Country
176799.0,Residential,3.0,2890.0,Res O/S A & 1/2,1.0,1890.0,11.0,1250.0,1.0,6.0,2.0,0.0,2800.0,04/21/2022,300000.0,"2612 N PIERCE ST,Milwaukee,wisconsin",43.0660518,-87.9025959,Milwaukee,Wisconsin,United States of America
176801.0,Residential,3.0,2890.0,Res O/S A & 1/2,1.0,1910.0,12.0,1501.0,1.0,6.0,1.0,1.0,2071.0,01/28/2022,213000.0,"827 E WRIGHT ST,Milwaukee,wisconsin",43.0636925,-87.9007169,Milwaukee,Wisconsin,United States of America
176820.0,Residential,3.0,2890.0,Duplex O/S,1.5,1900.0,24.0,1916.0,2.0,10.0,2.0,0.0,3600.0,02/01/2022,195000.0,"2474 N FRATNEY ST,Milwaukee,wisconsin",43.0636449,-87.9013856,Milwaukee,Wisconsin,United States of America
188789.0,Residential,3.0,3240.0,Contemporary,2.0,2016.0,4.0,1877.0,1.0,2.0,2.0,0.0,2500.0,08/22/2022,483000.0,"936 E LAND PL,Milwaukee,wisconsin",43.0553589,-87.8999,Milwaukee,Wisconsin,United States of America
188798.0,Residential,3.0,3240.0,Duplex-Cottage,2.0,1890.0,9.0,1956.0,2.0,4.0,2.0,0.0,3000.0,10/05/2022,240500.0,"1813 N MARSHALL ST,Milwaukee,wisconsin",43.0547567,-87.9010791,Milwaukee,Wisconsin,United States of America
188801.0,Residential,3.0,3240.0,Duplex O/S,1.5,1903.0,9.0,1916.0,2.0,3.0,2.0,0.0,2500.0,08/24/2022,218000.0,"1821 N ASTOR ST,Milwaukee,wisconsin",43.0549716,-87.8997223,Milwaukee,Wisconsin,United States of America
188812.0,Residential,3.0,3240.0,Duplex O/S,2.0,1904.0,11.0,1900.0,2.0,5.0,2.0,1.0,2500.0,06/24/2022,265000.0,"922-924 E HAMILTON ST,Milwaukee,wisconsin",43.0544355,-87.89929,Milwaukee,Wisconsin,United States of America
188819.0,Residential,3.0,3240.0,Duplex O/S,2.0,1905.0,11.0,2295.0,2.0,5.0,2.0,0.0,2000.0,06/16/2022,325000.0,"1029-1031 E LAND PL,Milwaukee,wisconsin",43.0551681,-87.8994434,Milwaukee,Wisconsin,United States of America
188825.0,Residential,3.0,3240.0,Duplex-Cottage,1.5,1870.0,10.0,1790.0,2.0,4.0,2.0,0.0,3250.0,04/08/2022,260000.0,"1824 N ASTOR ST,Milwaukee,wisconsin",43.0549964,-87.8992059,Milwaukee,Wisconsin,United States of America
188861.0,Residential,3.0,3240.0,Cottage,2.0,1900.0,5.0,1592.0,1.0,2.0,2.0,0.0,2500.0,07/14/2022,345000.0,"921 E HAMILTON ST,Milwaukee,wisconsin",43.0542703,-87.9001115,Milwaukee,Wisconsin,United States of America
188900.0,Residential,3.0,3240.0,Res O/S A & 1/2,1.5,1900.0,7.0,1549.0,1.0,4.0,1.0,1.0,2400.0,09/23/2022,320000.0,"1710 N CASS ST,Milwaukee,wisconsin",43.0533347,-87.9019929,Milwaukee,Wisconsin,United States of America
188920.0,Commercial,3.0,6264.0,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",2.0,1890.0,0.0,2630.0,4.0,2.0,0.0,0.0,3500.0,04/05/2022,385000.0,"916-918 E BRADY ST,Milwaukee,wisconsin",43.052992,-87.9038825,Milwaukee,Wisconsin,United States of America
189129.0,Condominium,3.0,5946.0,Condo Townhouse,2.0,2000.0,5.0,1360.0,1.0,2.0,1.0,1.0,1.0,01/19/2022,310000.0,"1718 N MARSHALL ST,Milwaukee,wisconsin",43.0534148,-87.900613,Milwaukee,Wisconsin,United States of America
189613.0,Residential,3.0,3190.0,Triplex,2.0,1896.0,14.0,2884.0,3.0,5.0,3.0,0.0,2430.0,01/07/2022,314988.0,"1861-1863 N OAKLAND AV,Milwaukee,wisconsin",43.065335,-87.8880053,Milwaukee,Wisconsin,United States of America
189633.0,Residential,3.0,3190.0,Dplx Bungalow,2.0,1924.0,12.0,2788.0,2.0,6.0,2.0,0.0,6000.0,08/12/2022,345000.0,"2128-2130 N CAMBRIDGE AV,Milwaukee,wisconsin",43.0770954,-87.8914636,Milwaukee,Wisconsin,United States of America
189638.0,Residential,3.0,3190.0,Duplex O/S,2.0,1896.0,11.0,2934.0,2.0,4.0,4.0,0.0,3560.0,09/14/2022,425000.0,"2102-2104 N CAMBRIDGE AV,Milwaukee,wisconsin",43.0612227,-87.8916983,Milwaukee,Wisconsin,United States of America
189639.0,Residential,3.0,3190.0,Townhouse,2.0,1896.0,24.0,2616.0,2.0,10.0,2.0,2.0,2440.0,10/05/2022,380000.0,"1514-1518 E WINDSOR PL,Milwaukee,wisconsin",43.0583779,-87.8892382,Milwaukee,Wisconsin,United States of America
189656.0,Residential,3.0,3190.0,Res O/S A & 1/2,1.0,1890.0,7.0,1443.0,1.0,3.0,2.0,0.0,2670.0,07/07/2022,292500.0,"2006 N CAMBRIDGE AV,Milwaukee,wisconsin",43.0572839,-87.8920798,Milwaukee,Wisconsin,United States of America
189672.0,Residential,3.0,3190.0,Res O/S 2sty +,2.0,1897.0,8.0,2086.0,1.0,4.0,1.0,1.0,12720.0,05/31/2022,400000.0,"2057 N CAMBRIDGE AV,Milwaukee,wisconsin",43.0583923,-87.892291,Milwaukee,Wisconsin,United States of America
189687.0,Residential,3.0,3240.0,Duplex O/S,2.0,1891.0,11.0,2080.0,2.0,5.0,2.0,0.0,2370.0,07/28/2022,225000.0,"1932-1934 N WARREN AV,Milwaukee,wisconsin",43.0507748,-87.8959894,Milwaukee,Wisconsin,United States of America
189704.0,Residential,3.0,3190.0,Duplex O/S,2.0,1902.0,14.0,2660.0,2.0,6.0,2.0,0.0,4470.0,12/16/2022,390000.0,"2115-2117 N NEWHALL ST,Milwaukee,wisconsin",43.0659107,-87.8904361,Milwaukee,Wisconsin,United States of America
189826.0,Residential,3.0,3190.0,Res O/S 2sty +,2.0,1890.0,0.0,1824.0,1.0,4.0,1.0,1.0,3420.0,10/03/2022,377000.0,"1612 E LAFAYETTE PL,Milwaukee,wisconsin",43.057816,-87.8901394,Milwaukee,Wisconsin,United States of America
189859.0,Residential,3.0,3240.0,Duplex-Cottage,2.0,1880.0,12.0,2226.0,2.0,6.0,2.0,0.0,4185.0,06/09/2022,250000.0,"1140 E KANE PL,Milwaukee,wisconsin",43.056226,-87.89678,Milwaukee,Wisconsin,United States of America
189860.0,Residential,3.0,3240.0,Triplex,2.0,1900.0,14.0,3236.0,3.0,7.0,3.0,0.0,5600.0,02/02/2022,306000.0,"1136 E KANE PL,Milwaukee,wisconsin",43.0563276,-87.8969156,Milwaukee,Wisconsin,United States of America
189872.0,Residential,3.0,3240.0,Duplex-Cottage,2.0,1900.0,10.0,1664.0,2.0,4.0,2.0,0.0,2540.0,07/02/2022,226000.0,"1742 N WARREN AV,Milwaukee,wisconsin",43.0539402,-87.8935105,Milwaukee,Wisconsin,United States of America
189900.0,Residential,3.0,3240.0,Dplx Bungalow,1.5,1890.0,11.0,2507.0,2.0,4.0,2.0,0.0,5080.0,05/13/2022,356500.0,"1851 N WARREN AV,Milwaukee,wisconsin",43.0555549,-87.8939743,Milwaukee,Wisconsin,United States of America
189921.0,Residential,3.0,3240.0,Cottage,1.0,1880.0,4.0,738.0,1.0,1.0,1.0,0.0,3810.0,07/28/2022,135000.0,"1842 N ARLINGTON PL,Milwaukee,wisconsin",43.055417,-87.8946901,Milwaukee,Wisconsin,United States of America
189947.0,Residential,3.0,3240.0,Triplex,2.0,1903.0,15.0,2870.0,3.0,5.0,3.0,0.0,1814.0,10/20/2022,355000.0,"1702 N PULASKI ST,Milwaukee,wisconsin",43.0538717,-87.8951598,Milwaukee,Wisconsin,United States of America
189949.0,Residential,3.0,3240.0,Duplex O/S,2.0,1913.0,20.0,2938.0,2.0,12.0,2.0,0.0,3960.0,06/30/2022,324900.0,"1742-1744 N PULASKI ST,Milwaukee,wisconsin",43.0538159,-87.8954443,Milwaukee,Wisconsin,United States of America
189951.0,Residential,3.0,3240.0,Multiple Residential Bldgs,2.0,1907.0,22.0,4116.0,5.0,9.0,5.0,0.0,5280.0,05/26/2022,440000.0,"1754 N PULASKI ST,Milwaukee,wisconsin",43.0543391,-87.8960581,Milwaukee,Wisconsin,United States of America
189952.0,Residential,3.0,3240.0,Multiple Residential Bldgs,2.0,1890.0,17.0,3272.0,3.0,6.0,3.0,0.0,4972.0,05/16/2022,345600.0,"1760-1762 N PULASKI ST,Milwaukee,wisconsin",43.0538159,-87.8954443,Milwaukee,Wisconsin,United States of America
189982.0,Residential,3.0,3240.0,Multiple Residential Bldgs,2.0,1895.0,16.0,3757.0,3.0,7.0,4.0,0.0,4800.0,05/17/2022,500000.0,"1138-1140 E HAMILTON ST,Milwaukee,wisconsin",43.0544355,-87.89929,Milwaukee,Wisconsin,United States of America
190000.0,Residential,3.0,3240.0,Multiple Residential Bldgs,2.0,1880.0,18.0,4883.0,4.0,9.0,4.0,0.0,4320.0,04/08/2022,550000.0,"1857 N PULASKI ST,Milwaukee,wisconsin",43.0555712,-87.8972776,Milwaukee,Wisconsin,United States of America
190004.0,Residential,3.0,3240.0,Duplex O/S,2.0,1890.0,10.0,1702.0,2.0,4.0,2.0,0.0,4800.0,11/28/2022,299000.0,"1869 N PULASKI ST,Milwaukee,wisconsin",43.0557953,-87.8974535,Milwaukee,Wisconsin,United States of America
190061.0,Residential,3.0,3240.0,Milwaukee Bungalow,1.0,1924.0,7.0,1740.0,1.0,5.0,2.0,0.0,5080.0,04/06/2022,460000.0,"1735 N WARREN AV,Milwaukee,wisconsin",43.053762,-87.8940412,Milwaukee,Wisconsin,United States of America
190062.0,Residential,3.0,3240.0,Multiple Residential Bldgs,2.0,1896.0,24.0,4456.0,5.0,11.0,5.0,0.0,5080.0,07/15/2022,600000.0,"1729-1731 N WARREN AV,Milwaukee,wisconsin",43.0507748,-87.8959894,Milwaukee,Wisconsin,United States of America
190073.0,Residential,3.0,3240.0,Triplex,2.0,1908.0,14.0,1924.0,3.0,4.0,3.0,0.0,5588.0,02/14/2022,265000.0,"1756 N ARLINGTON PL,Milwaukee,wisconsin",43.0542418,-87.8947052,Milwaukee,Wisconsin,United States of America
190103.0,Residential,3.0,3190.0,Res O/S A & 1/2,1.0,1918.0,4.0,1049.0,1.0,2.0,1.0,0.0,1350.0,06/14/2022,325000.0,"1707 E LAFAYETTE PL,Milwaukee,wisconsin",43.0571157,-87.8894786,Milwaukee,Wisconsin,United States of America
190217.0,Condominium,3.0,5948.0,Condo Townhouse,2.0,1999.0,6.0,1656.0,1.0,3.0,2.0,1.0,1.0,07/18/2022,365000.0,"1739 N WARREN AV,Milwaukee,wisconsin",43.0538729,-87.8940812,Milwaukee,Wisconsin,United States of America
190218.0,Condominium,3.0,5948.0,Condo Townhouse,2.0,1999.0,6.0,1656.0,1.0,3.0,2.0,1.0,1.0,06/29/2022,319000.0,"1741 N WARREN AV,Milwaukee,wisconsin",43.0538729,-87.8940812,Milwaukee,Wisconsin,United States of America
190371.0,Condominium,3.0,5924.0,Condo Duplex,3.0,2005.0,12.0,1555.0,1.0,4.0,2.0,1.0,0.0,03/11/2022,349900.0,"2114 N COMMERCE ST,Milwaukee,wisconsin",43.0582161,-87.897331,Milwaukee,Wisconsin,United States of America
190385.0,Condominium,3.0,5924.0,Condo Duplex,3.0,2005.0,10.0,1372.0,1.0,4.0,1.0,1.0,0.0,03/25/2022,342000.0,"2138 N COMMERCE ST,Milwaukee,wisconsin",43.0580635,-87.8967446,Milwaukee,Wisconsin,United States of America
190386.0,Condominium,3.0,5924.0,Condo Duplex,3.0,2005.0,5.0,1825.0,1.0,2.0,2.0,1.0,0.0,05/27/2022,527000.0,"2139 N RIVERBOAT RD,Milwaukee,wisconsin",43.0579931,-87.8967449,Milwaukee,Wisconsin,United States of America
190387.0,Condominium,3.0,5924.0,Condo Duplex,3.0,2005.0,6.0,1555.0,1.0,2.0,2.0,1.0,0.0,08/12/2022,359900.0,"2146 N COMMERCE ST,Milwaukee,wisconsin",43.0582847,-87.8964622,Milwaukee,Wisconsin,United States of America
190391.0,Condominium,3.0,5924.0,Condo Duplex,3.0,2005.0,5.0,1507.0,1.0,2.0,2.0,1.0,0.0,08/19/2022,360000.0,"2150 N COMMERCE ST,Milwaukee,wisconsin",43.0582912,-87.8964387,Milwaukee,Wisconsin,United States of America
190402.0,Condominium,3.0,5924.0,Condo Duplex,3.0,2005.0,5.0,1825.0,1.0,2.0,2.0,1.0,0.0,05/27/2022,430000.0,"2165 N RIVERBOAT RD,Milwaukee,wisconsin",43.0582733,-87.8958058,Milwaukee,Wisconsin,United States of America
190523.0,Residential,3.0,3060.0,Res O/S 2sty +,2.0,1915.0,8.0,2958.0,1.0,5.0,3.0,1.0,5400.0,10/04/2022,500000.0,"2315 E IVANHOE PL,Milwaukee,wisconsin",43.0579595,-87.8817662,Milwaukee,Wisconsin,United States of America
190639.0,Residential,3.0,3060.0,Mansion,2.0,1895.0,11.0,6054.0,1.0,6.0,5.0,1.0,6556.0,04/18/2022,2080000.0,"2006 E LAFAYETTE PL,Milwaukee,wisconsin",43.0559789,-87.8858081,Milwaukee,Wisconsin,United States of America
190649.0,Residential,3.0,3170.0,Res O/S 2sty +,2.0,1905.0,9.0,2141.0,1.0,3.0,2.0,1.0,3150.0,09/09/2022,365000.0,"2032 E KENILWORTH PL,Milwaukee,wisconsin",43.0584152,-87.8841019,Milwaukee,Wisconsin,United States of America
190816.0,Condominium,3.0,5917.0,Condo Duplex,1.0,1892.0,7.0,1650.0,1.0,2.0,2.0,0.0,0.0,03/31/2022,485000.0,"2201 N TERRACE AV,Milwaukee,wisconsin",43.0572805,-87.8818557,Milwaukee,Wisconsin,United States of America
190825.0,Condominium,3.0,5911.0,Condo Duplex,2.5,1893.0,10.0,1056.0,1.0,4.0,1.0,0.0,1.0,03/18/2022,255000.0,"2221 E IVANHOE PL,Milwaukee,wisconsin",43.0584933,-87.8828472,Milwaukee,Wisconsin,United States of America
190949.0,Residential,3.0,3240.0,Duplex O/S,2.0,1899.0,30.0,3262.0,2.0,13.0,2.0,0.0,3840.0,08/16/2022,425000.0,"1518-1520 N HUMBOLDT AV,Milwaukee,wisconsin",43.0599244,-87.8979464,Milwaukee,Wisconsin,United States of America
191008.0,Residential,3.0,3240.0,Duplex-Cottage,2.0,1888.0,8.0,1512.0,2.0,4.0,2.0,0.0,4050.0,08/24/2022,280000.0,"1626 N WARREN AV,Milwaukee,wisconsin",43.0519175,-87.8945771,Milwaukee,Wisconsin,United States of America
191016.0,Residential,3.0,3240.0,Cottage,2.0,1865.0,7.0,1376.0,1.0,4.0,1.0,1.0,2800.0,01/28/2022,275000.0,"1570 N WARREN AV,Milwaukee,wisconsin",43.051024,-87.8954777,Milwaukee,Wisconsin,United States of America
191069.0,Residential,3.0,3240.0,Triplex,2.0,1875.0,16.0,2824.0,3.0,5.0,3.0,1.0,3043.0,06/30/2022,495000.0,"1604 N FRANKLIN PL,Milwaukee,wisconsin",43.0507289,-87.8966391,Milwaukee,Wisconsin,United States of America
191089.0,Residential,3.0,3240.0,Duplex O/S,2.0,1890.0,10.0,2168.0,2.0,4.0,2.0,0.0,4080.0,11/04/2022,332000.0,"1680 N HUMBOLDT AV,Milwaukee,wisconsin",43.0525506,-87.8978534,Milwaukee,Wisconsin,United States of America
191096.0,Residential,3.0,3240.0,Duplex N/S,2.0,2004.0,16.0,3983.0,2.0,5.0,3.0,3.0,4680.0,12/30/2022,850000.0,"1678 N FRANKLIN PL,Milwaukee,wisconsin",43.0524563,-87.8964554,Milwaukee,Wisconsin,United States of America
191150.0,Residential,3.0,3060.0,Mansion,2.5,1890.0,18.0,6745.0,3.0,7.0,3.0,1.0,7400.0,04/21/2022,875000.0,"1425 N PROSPECT AV,Milwaukee,wisconsin",43.0486227,-87.895159,Milwaukee,Wisconsin,United States of America
192273.0,Residential,3.0,3240.0,Duplex O/S,2.0,1900.0,9.0,1912.0,2.0,3.0,2.0,0.0,3960.0,05/25/2022,322000.0,"1615 N JACKSON ST,Milwaukee,wisconsin",43.0510483,-87.9049333,Milwaukee,Wisconsin,United States of America
192337.0,Residential,3.0,3240.0,Res O/S 2sty +,2.0,1880.0,20.0,2547.0,1.0,5.0,2.0,0.0,4200.0,05/04/2022,531000.0,"1685 N CASS ST,Milwaukee,wisconsin",43.0526217,-87.9024492,Milwaukee,Wisconsin,United States of America
192365.0,Residential,3.0,3240.0,Duplex O/S,1.5,1880.0,10.0,2239.0,2.0,3.0,2.0,0.0,4500.0,12/14/2022,372500.0,"1627 N HUMBOLDT AV,Milwaukee,wisconsin",43.0512641,-87.8985163,Milwaukee,Wisconsin,United States of America
192375.0,Residential,3.0,3240.0,Cottage,1.0,1900.0,6.0,990.0,1.0,2.0,1.0,0.0,3840.0,06/13/2022,284700.0,"1608 N ASTOR ST,Milwaukee,wisconsin",43.0508447,-87.899357,Milwaukee,Wisconsin,United States of America
192391.0,Residential,3.0,3240.0,Cottage,1.0,1888.0,14.0,1222.0,1.0,7.0,1.0,0.0,3600.0,09/16/2022,238000.0,"1514 N ASTOR ST,Milwaukee,wisconsin",43.0497395,-87.8993635,Milwaukee,Wisconsin,United States of America
192446.0,Commercial,3.0,6264.0,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",2.0,1890.0,0.0,5542.0,4.0,7.0,0.0,0.0,3870.0,07/12/2022,500000.0,"1607 N ASTOR ST,Milwaukee,wisconsin",43.0508047,-87.8998976,Milwaukee,Wisconsin,United States of America
192449.0,Residential,3.0,3240.0,Duplex O/S,2.0,1870.0,10.0,2488.0,2.0,4.0,2.0,0.0,3810.0,08/17/2022,325000.0,"1634-1636 N MARSHALL ST,Milwaukee,wisconsin",43.0417081,-87.9005731,Milwaukee,Wisconsin,United States of America
192455.0,Residential,3.0,3240.0,Triplex,2.0,1870.0,10.0,2045.0,3.0,3.0,2.0,1.0,7620.0,04/29/2022,325000.0,"1631 N ASTOR ST,Milwaukee,wisconsin",43.0512678,-87.8999674,Milwaukee,Wisconsin,United States of America
192781.0,Condominium,3.0,5965.0,Low Rise 1-3 Stories,2.5,1989.0,5.0,1700.0,1.0,2.0,2.0,1.0,0.0,08/24/2022,435000.0,"1012 E LYON ST,Milwaukee,wisconsin",43.0495212,-87.8993088,Milwaukee,Wisconsin,United States of America
199369.0,Residential,3.0,3240.0,Triplex,2.0,1899.0,14.0,2645.0,3.0,5.0,3.0,0.0,1800.0,12/14/2022,380000.0,"1544-1546 N JACKSON ST,Milwaukee,wisconsin",43.0357581,-87.9036351,Milwaukee,Wisconsin,United States of America
151391.0,Residential,3.0,3060.0,Res O/S 2sty +,2.0,1908.0,8.0,1960.0,1.0,4.0,1.0,1.0,4200.0,05/12/2023,473100.0,"3239 N SHEPARD AV,Milwaukee,wisconsin",43.0765398,-87.8747193,Milwaukee,Wisconsin,United States of America
151421.0,Residential,3.0,3060.0,Duplex O/S,2.0,1907.0,13.0,2873.0,2.0,7.0,2.0,0.0,4200.0,07/25/2023,438000.0,"3206-3208 N MARIETTA AV,Milwaukee,wisconsin",43.0761328,-87.8733036,Milwaukee,Wisconsin,United States of America
151464.0,Residential,3.0,3060.0,Res O/S 2sty +,2.0,1905.0,8.0,2434.0,1.0,5.0,2.0,0.0,3510.0,12/04/2023,503000.0,"3284 N SUMMIT AV,Milwaukee,wisconsin",43.0774822,-87.8752761,Milwaukee,Wisconsin,United States of America
151465.0,Residential,3.0,3060.0,Res O/S 2sty +,2.0,1909.0,7.0,2275.0,1.0,3.0,1.0,1.0,1890.0,07/27/2023,329900.0,"2815 E HARTFORD AV,Milwaukee,wisconsin",43.0774609,-87.8750338,Milwaukee,Wisconsin,United States of America
151501.0,Residential,3.0,3060.0,Res O/S 2sty +,2.0,1909.0,8.0,2050.0,1.0,4.0,1.0,0.0,4000.0,03/03/2023,334900.0,"2822 E HARTFORD AV,Milwaukee,wisconsin",43.0778126,-87.874756,Milwaukee,Wisconsin,United States of America
151514.0,Residential,3.0,3060.0,Res O/S 2sty +,2.0,1901.0,8.0,2824.0,1.0,5.0,1.0,1.0,4680.0,07/26/2023,507000.0,"3326 N HACKETT AV,Milwaukee,wisconsin",43.0782264,-87.8763665,Milwaukee,Wisconsin,United States of America
151517.0,Residential,3.0,3060.0,Res O/S 2sty +,2.0,1908.0,11.0,3371.0,1.0,6.0,2.0,1.0,4800.0,08/01/2023,460000.0,"3315 N HACKETT AV,Milwaukee,wisconsin",43.0780115,-87.8769462,Milwaukee,Wisconsin,United States of America
151524.0,Residential,3.0,3160.0,Dplx Bungalow,2.0,1923.0,12.0,2740.0,2.0,6.0,2.0,0.0,4800.0,10/26/2023,360000.0,"3324-3326 N DOWNER AV,Milwaukee,wisconsin",43.0664672,-87.8780829,Milwaukee,Wisconsin,United States of America
151536.0,Residential,3.0,3060.0,Mansion,2.0,1929.0,12.0,5129.0,1.0,6.0,4.0,2.0,14625.0,11/15/2023,935000.0,"3445 N LAKE DR,Milwaukee,wisconsin",43.0805371,-87.8732243,Milwaukee,Wisconsin,United States of America
151563.0,Residential,3.0,3060.0,Res O/S 2sty +,2.0,1915.0,10.0,3507.0,1.0,4.0,2.0,1.0,8400.0,11/17/2023,900000.0,"2822 E NEWPORT AV,Milwaukee,wisconsin",43.0796237,-87.8746833,Milwaukee,Wisconsin,United States of America
151578.0,Residential,3.0,3060.0,Res O/S 2sty +,2.0,1926.0,9.0,3954.0,1.0,4.0,3.0,2.0,7440.0,11/30/2023,890000.0,"2723 E EDGEWOOD AV,Milwaukee,wisconsin",43.0817064,-87.8758208,Milwaukee,Wisconsin,United States of America
151584.0,Residential,3.0,3060.0,Res O/S 2sty +,2.0,1920.0,8.0,3270.0,1.0,4.0,2.0,2.0,7800.0,11/15/2023,715000.0,"3453 N SUMMIT AV,Milwaukee,wisconsin",43.0807432,-87.8757901,Milwaukee,Wisconsin,United States of America
151704.0,Condominium,3.0,5430.0,Condo Duplex,1.0,1972.0,6.0,1891.0,1.0,3.0,2.0,0.0,1.0,08/04/2023,340000.0,"3133 E HAMPSHIRE ST,Milwaukee,wisconsin",43.0752641,-87.8708474,Milwaukee,Wisconsin,United States of America
151725.0,Condominium,3.0,5415.0,Condo Townhouse,2.0,1966.0,6.0,1755.0,1.0,3.0,2.0,1.0,1.0,06/14/2023,385000.0,"3364 N LAKE DR,Milwaukee,wisconsin",43.0790788,-87.8721304,Milwaukee,Wisconsin,United States of America
151866.0,Residential,3.0,3160.0,Dplx Bungalow,2.0,1922.0,12.0,2691.0,2.0,6.0,2.0,0.0,4800.0,08/15/2023,360000.0,"3345-3347 N CRAMER ST,Milwaukee,wisconsin",43.0709902,-87.8866769,Milwaukee,Wisconsin,United States of America
151925.0,Residential,3.0,3060.0,Colonial,2.0,1926.0,7.0,2016.0,1.0,4.0,1.0,1.0,7050.0,08/31/2023,500000.0,"3466 N FREDERICK AV,Milwaukee,wisconsin",43.0810855,-87.8836747,Milwaukee,Wisconsin,United States of America
151995.0,Residential,3.0,3160.0,Dplx Bungalow,2.0,1916.0,10.0,2750.0,2.0,4.0,3.0,0.0,4800.0,08/08/2023,396000.0,"3424-3426 N OAKLAND AV,Milwaukee,wisconsin",43.065335,-87.8880053,Milwaukee,Wisconsin,United States of America
152011.0,Residential,3.0,3160.0,Dplx Bungalow,2.0,1915.0,11.0,2490.0,2.0,5.0,2.0,0.0,4800.0,08/15/2023,379000.0,"3316-3318 N OAKLAND AV,Milwaukee,wisconsin",43.065335,-87.8880053,Milwaukee,Wisconsin,United States of America
152028.0,Residential,3.0,3160.0,Res O/S A & 1/2,1.5,1914.0,6.0,1438.0,1.0,3.0,2.0,1.0,3600.0,08/11/2023,320000.0,"3214 N OAKLAND AV,Milwaukee,wisconsin",43.0760368,-87.8875527,Milwaukee,Wisconsin,United States of America
152066.0,Residential,3.0,3320.0,Dplx Bungalow,1.5,1929.0,10.0,2028.0,2.0,4.0,2.0,0.0,4720.0,06/01/2023,250000.0,"3342 N DOUSMAN ST,Milwaukee,wisconsin",43.0793101,-87.8960541,Milwaukee,Wisconsin,United States of America
152088.0,Residential,3.0,3320.0,Dplx Bungalow,1.5,1929.0,10.0,1461.0,2.0,4.0,2.0,0.0,3600.0,09/18/2023,291000.0,"3125 N DOUSMAN ST,Milwaukee,wisconsin",43.0753566,-87.8967486,Milwaukee,Wisconsin,United States of America
152103.0,Residential,3.0,3320.0,Duplex O/S,1.5,1900.0,9.0,1456.0,2.0,4.0,2.0,0.0,3600.0,12/12/2023,210000.0,"3240 N DOUSMAN ST,Milwaukee,wisconsin",43.0774837,-87.8962081,Milwaukee,Wisconsin,United States of America
152113.0,Residential,3.0,3320.0,Ranch,1.0,1952.0,10.0,968.0,1.0,6.0,2.0,0.0,4838.0,01/23/2023,205000.0,"3425 N DOUSMAN ST,Milwaukee,wisconsin",43.0806858,-87.8966017,Milwaukee,Wisconsin,United States of America
152113.0,Residential,3.0,3320.0,Ranch,1.0,1952.0,10.0,968.0,1.0,6.0,2.0,0.0,4838.0,06/26/2023,295000.0,"3425 N DOUSMAN ST,Milwaukee,wisconsin",43.0806858,-87.8966017,Milwaukee,Wisconsin,United States of America
152167.0,Residential,3.0,3320.0,Ranch,1.0,1950.0,5.0,1288.0,1.0,2.0,1.0,0.0,4800.0,11/05/2023,200000.0,"1218 E TOWNSEND ST,Milwaukee,wisconsin",43.0803007,-87.8957182,Milwaukee,Wisconsin,United States of America
152202.0,Residential,3.0,3150.0,Res O/S A & 1/2,1.5,1923.0,6.0,932.0,1.0,3.0,1.0,1.0,3600.0,09/29/2023,265000.0,"3118 N NEWHALL ST,Milwaukee,wisconsin",43.0751425,-87.890069,Milwaukee,Wisconsin,United States of America
152209.0,Residential,3.0,3150.0,Dplx Bungalow,1.5,1925.0,10.0,1839.0,2.0,4.0,2.0,0.0,3840.0,05/24/2023,289500.0,"3133-3135 N NEWHALL ST,Milwaukee,wisconsin",43.0659107,-87.8904361,Milwaukee,Wisconsin,United States of America
152225.0,Residential,3.0,3150.0,Res O/S 2sty +,2.0,1905.0,11.0,2856.0,1.0,4.0,2.0,1.0,7200.0,01/17/2023,470000.0,"1529 E HARTFORD AV,Milwaukee,wisconsin",43.0774913,-87.8905005,Milwaukee,Wisconsin,United States of America
152244.0,Residential,3.0,3150.0,Res O/S 2sty +,2.0,1924.0,7.0,1575.0,1.0,3.0,2.0,0.0,5040.0,08/09/2023,452000.0,"3216 N CAMBRIDGE AV,Milwaukee,wisconsin",43.0762525,-87.8912031,Milwaukee,Wisconsin,United States of America
152244.0,Residential,3.0,3150.0,Res O/S 2sty +,2.0,1924.0,7.0,1575.0,1.0,3.0,2.0,0.0,5040.0,10/04/2023,427000.0,"3216 N CAMBRIDGE AV,Milwaukee,wisconsin",43.0762525,-87.8912031,Milwaukee,Wisconsin,United States of America
152259.0,Residential,3.0,3150.0,Res O/S A & 1/2,1.0,1905.0,5.0,1622.0,1.0,3.0,3.0,0.0,3600.0,04/25/2023,257500.0,"3269 N BARTLETT AV,Milwaukee,wisconsin",43.077183,-87.8893084,Milwaukee,Wisconsin,United States of America
152327.0,Residential,3.0,3150.0,Duplex O/S,2.0,1897.0,9.0,1944.0,2.0,5.0,2.0,0.0,3600.0,11/17/2023,335000.0,"3272 N BARTLETT AV,Milwaukee,wisconsin",43.0772837,-87.8887448,Milwaukee,Wisconsin,United States of America
152330.0,Residential,3.0,3150.0,Res O/S A & 1/2,1.0,1890.0,6.0,1527.0,1.0,3.0,2.0,0.0,3600.0,03/24/2023,336000.0,"3284 N BARTLETT AV,Milwaukee,wisconsin",43.0775301,-87.8887373,Milwaukee,Wisconsin,United States of America
